,id,belongs_to_collection_True,budget,language_enc,popularity,year,month,count_genre,count_country,count_company,count_splang,count_cast,count_crew,count_staff,count_keyword,castWt,prodcoWt,keywordWt,crewWt,teamWt,inEnglish
852,853,0,0,0,13.177741000000001,2016,11,1,1,3,1,26,6,32,4,780,51,82,127,958,1
2751,2752,0,0,0,19.256859,2015,6,2,2,5,3,29,41,70,5,753,91,59,1026,1870,1
2476,2477,1,30000000,0,8.205447999999999,1995,11,3,1,3,1,15,11,26,4,270,40,47,233,543,1
1262,1263,1,5000000,0,1.155075,1993,11,1,1,1,2,18,17,35,2,399,6,45,373,778,1
223,224,1,49000000,0,16.628427,1992,3,2,2,3,1,35,20,55,33,683,49,514,345,1077,1
2193,2194,1,10000000,14,8.278525,2004,4,3,1,8,1,12,18,30,10,256,108,167,319,683,0
373,374,0,4500000,0,6.5831610000000005,1985,9,3,1,2,1,17,14,31,18,316,33,299,245,594,1
1824,1825,0,19000000,0,2.8243669999999996,1964,3,3,1,1,1,26,17,43,2,518,7,18,383,908,1
2536,2537,0,0,0,5.47591,1975,5,6,1,3,1,15,11,26,3,302,25,46,217,544,1
2869,2870,0,13000000,0,13.655752,2014,10,1,1,4,1,28,12,40,5,678,58,69,251,987,1
2597,2598,0,13000000,0,8.736869,1998,8,2,1,4,1,34,45,79,6,667,56,99,1014,1737,1
2684,2685,0,0,0,10.480229,1981,3,4,1,1,1,26,14,40,10,577,4,175,278,859,1
9,10,0,6000000,0,4.672036,2003,4,2,1,1,1,20,11,31,2,369,0,23,242,611,1
1944,1945,1,0,0,7.798615,1981,3,3,2,1,1,10,10,20,5,240,0,64,179,419,1
1838,1839,1,200000000,0,13.678120000000002,2008,10,4,2,1,5,32,17,49,4,772,12,73,321,1105,1
708,709,1,90000000,0,14.753545,2014,8,3,2,6,1,31,85,116,8,597,93,142,2338,3028,1
255,256,0,9500000,0,5.8471660000000005,2013,9,1,1,2,1,11,2,13,6,215,35,106,43,293,1
1617,1618,0,0,0,10.107677,2004,5,3,1,4,1,0,0,0,38,0,49,556,0,49,1
389,390,0,75000000,0,9.409379,2003,4,1,1,3,1,26,11,37,7,554,28,129,198,780,1
1581,1582,1,10000000,0,0.524432,2003,5,6,2,0,5,68,11,79,0,1168,0,0,182,1350,1
924,925,0,0,8,1.926826,2013,11,1,1,8,1,21,15,36,6,543,145,100,383,1071,0
2036,2037,0,52000000,0,18.761467,1995,6,1,1,2,1,27,110,137,21,508,6,425,2620,3134,1
2403,2404,0,47000000,0,5.507082,1990,12,2,1,1,1,22,12,34,5,384,10,81,180,574,1
1224,1225,0,100000000,0,23.247298,2017,3,3,2,2,1,27,22,49,6,677,16,118,483,1176,1
1946,1947,0,0,0,8.471414999999999,2013,5,2,2,3,1,48,23,71,5,1462,58,107,566,2086,1
739,740,1,40000000,0,15.010525,2005,4,3,1,3,1,52,99,151,12,1112,33,267,2276,3421,1
40,41,1,0,0,2.941626,2006,4,2,1,1,1,6,1,7,2,172,3,13,16,191,1
868,869,0,88000000,0,6.363884,2005,6,3,1,5,1,68,45,113,15,1585,44,253,982,2611,1
539,540,0,0,0,4.3981699999999995,2011,4,2,1,1,1,7,2,9,3,143,11,57,47,201,1
2510,2511,0,1800000,22,0.474578,2013,1,3,0,0,1,9,4,13,2,209,0,24,107,316,0
1371,1372,0,0,0,5.884228,2005,1,2,1,2,1,8,18,26,12,143,19,180,339,501,1
1145,1146,1,12000000,0,6.829528,2006,11,3,1,4,1,17,16,33,4,336,67,67,396,799,1
1031,1032,0,2000000,25,7.636625,2008,6,3,3,3,4,4,11,15,6,101,61,83,257,419,1
372,373,1,40000000,0,11.185625,2001,11,4,1,2,4,19,52,71,18,409,10,323,1139,1558,1
667,668,0,0,0,4.250364,2013,9,2,3,3,1,12,2,14,0,312,49,0,42,403,1
357,358,1,45000000,0,21.605760999999998,1994,6,3,1,2,1,28,35,63,9,635,4,151,903,1542,1
967,968,0,3000000,0,5.254847,1994,9,3,2,3,1,14,12,26,13,165,38,164,187,390,1
1353,1354,0,30000000,0,7.575696000000001,2010,11,3,1,6,1,21,4,25,7,445,59,100,65,569,1
1035,1036,0,15000000,0,6.617708,2014,8,1,1,2,1,65,6,71,3,1632,13,51,139,1784,1
470,471,0,2000000,0,0.079856,2003,9,0,0,0,0,2,0,2,0,31,0,0,0,31,0
1396,1397,1,85000000,0,11.526339,2007,6,3,1,2,1,15,19,34,9,296,9,146,433,738,1
2620,2621,0,25000000,0,4.257516000000001,1997,12,5,1,1,1,37,11,48,3,859,4,38,327,1190,1
1549,1550,0,2500000,0,1.216497,2016,3,1,1,3,1,11,3,14,0,210,62,0,65,337,1
1256,1257,0,36000000,0,17.714247,2003,4,2,2,4,2,15,17,32,4,323,61,55,359,743,1
2094,2095,0,0,11,2.711041,2011,9,1,1,3,3,18,6,24,1,410,56,20,135,601,1
1555,1556,0,17500000,0,7.481125,2006,8,1,1,1,2,26,23,49,6,498,14,90,442,954,1
2589,2590,0,35000000,0,6.71898,2005,3,2,1,4,4,7,30,37,5,161,41,96,706,908,1
1250,1251,0,5000000,0,3.531682,2001,7,3,1,1,1,13,5,18,0,277,9,0,97,383,1
1699,1700,0,20000000,0,18.006895999999998,2007,4,3,1,4,2,15,18,33,2,321,33,24,389,743,1
1252,1253,0,0,0,9.518564,1995,1,2,2,2,1,9,5,14,11,143,30,199,118,291,1
2780,2781,0,35000000,0,5.23158,1995,12,3,1,3,1,6,9,15,4,101,39,63,156,296,1
79,80,0,1500000,0,6.636625,2016,9,2,2,5,3,31,80,111,13,762,88,276,2113,2963,1
1172,1173,0,0,0,9.596119,2013,9,1,1,1,1,10,3,13,7,161,18,141,34,213,1
814,815,1,50000000,0,12.229381,1996,8,4,1,2,1,17,33,50,7,333,14,104,686,1033,1
1852,1853,0,0,0,3.9282779999999997,2002,10,3,1,4,2,8,22,30,2,171,54,28,454,679,1
2220,2221,0,7000000,5,5.633243,2010,2,3,1,1,1,16,2,18,0,327,8,0,38,373,0
2628,2629,0,852510,29,9.990406,2007,8,1,2,7,1,21,21,42,9,533,144,164,527,1204,0
2105,2106,0,8000000,0,5.284805,2006,9,4,1,3,1,15,36,51,9,301,32,131,893,1226,1
133,134,0,65000000,0,11.73956,2010,11,2,1,3,2,18,57,75,8,374,38,95,1354,1766,1
1140,1141,0,20000000,5,39.39497,1997,12,2,1,2,3,23,25,48,23,524,14,350,519,1057,1
933,934,0,163000000,0,10.958669,2011,7,4,1,9,1,23,127,150,11,549,138,197,3102,3789,1
928,929,0,0,0,5.093586,2013,7,3,1,1,1,10,9,19,1,207,12,17,164,383,1
823,824,0,0,0,9.555852,1962,3,3,1,2,2,9,13,22,6,171,31,91,269,471,1
1531,1532,0,36000000,0,9.244469,2011,1,2,2,2,1,14,8,22,9,279,40,149,167,486,1
1214,1215,0,0,0,9.668784,2010,1,2,1,3,1,18,21,39,2,407,49,20,530,986,1
504,505,0,0,0,10.460298,1957,5,1,1,1,1,23,14,37,4,424,18,69,255,697,1
2964,2965,1,2500000,0,2.726061,1988,4,3,1,3,2,0,11,11,1,0,66,9,346,412,1
2395,2396,0,0,4,5.752416,2015,8,2,1,15,4,11,39,50,5,233,362,80,988,1583,1
1996,1997,0,50000000,0,18.022579,2016,1,5,3,5,2,33,80,113,13,896,82,230,2101,3079,1
1958,1959,0,4000000,0,0.7376020000000001,1995,1,4,1,3,1,11,20,31,1,188,41,9,427,656,0
1384,1385,0,20000000,0,5.762343,2003,3,1,1,2,2,59,10,69,5,1487,29,87,173,1689,1
894,895,0,50000000,0,6.824871000000001,2001,9,1,2,7,4,16,107,123,5,303,75,77,2601,2979,1
828,829,0,54000000,0,11.415316,2003,8,1,1,3,1,18,27,45,8,377,44,122,549,970,1
2920,2921,0,0,0,0.042036000000000004,2000,10,3,2,4,1,38,31,69,5,989,68,105,861,1918,1
1683,1684,0,0,0,0.000308,1985,3,2,0,2,1,12,2,14,0,259,17,0,44,320,1
2574,2575,0,2200000,0,6.632663000000001,1971,12,4,2,1,1,15,13,28,9,320,3,144,265,588,1
2969,2970,0,19800000,0,14.101101000000002,2001,11,3,3,1,1,30,21,51,3,565,8,55,441,1014,1
2512,2513,1,25000000,0,13.018491000000001,1998,10,2,2,2,1,19,17,36,7,420,18,128,406,844,1
652,653,0,0,0,2.805298,1998,9,2,0,3,1,22,2,24,0,571,48,0,19,638,1
172,173,1,3500000,0,8.55931,1966,2,5,1,1,1,15,14,29,2,272,10,37,322,604,1
38,39,0,0,0,0.32926,2013,9,1,0,0,3,5,2,7,0,130,0,0,46,176,1
2860,2861,0,22000000,0,12.383755,1982,11,2,2,6,2,92,30,122,29,1996,31,458,651,2678,1
713,714,0,80000000,0,14.987901999999998,2005,8,3,1,2,2,56,116,172,10,1245,23,192,3255,4523,1
90,91,1,30000000,0,25.261865,2003,10,2,1,3,3,36,161,197,15,747,33,254,4389,5169,1
2954,2955,0,60000000,0,10.411608,2004,10,1,2,2,1,17,18,35,6,358,24,85,382,764,1
1205,1206,1,6000000,0,10.124544,1981,5,2,1,4,1,14,14,28,14,278,37,203,225,540,1
2585,2586,0,0,0,5.24456,2011,6,2,1,3,1,18,16,34,9,400,43,132,429,872,1
1827,1828,1,0,14,0.41819700000000004,2005,11,2,1,1,1,8,2,10,1,168,12,11,36,216,0
1155,1156,0,3200000,0,6.726389999999999,2010,9,3,1,3,2,31,22,53,7,741,26,110,482,1249,1
1324,1325,0,0,12,0.689004,2008,5,1,1,0,1,15,6,21,3,362,0,49,120,482,0
216,217,1,35000000,14,6.493765,2014,8,3,1,1,2,24,5,29,1,566,17,8,116,699,0
510,511,0,910000,0,18.211092999999998,1954,6,2,1,2,1,22,11,33,6,542,11,138,230,783,1
1680,1681,0,180000,15,7.523517,1997,8,3,1,1,1,3,2,5,3,78,11,51,38,127,0
499,500,1,80000000,0,11.760218,2015,9,3,1,2,2,22,9,31,17,476,9,266,240,725,1
2548,2549,1,0,0,10.226181,1973,12,3,1,1,2,19,13,32,7,347,10,121,273,630,1
1856,1857,1,170000000,0,21.259,2010,12,3,1,6,1,23,27,50,10,478,96,184,621,1195,1
1388,1389,0,0,0,0.24088800000000002,2006,4,2,1,0,1,3,2,5,0,38,0,0,30,68,1
1519,1520,0,8000000,0,9.609879,2016,11,3,1,3,1,31,27,58,11,735,60,242,681,1476,1
2386,2387,0,0,0,8.283863,1974,5,4,1,2,1,16,12,28,4,281,35,64,239,555,1
2721,2722,0,10500000,0,0.377787,1994,9,2,1,1,1,9,15,24,0,169,6,0,336,511,1
2076,2077,0,0,0,0.14603,2009,8,2,1,0,1,0,2,2,1,0,0,20,35,35,1
1540,1541,0,0,0,7.87202,2015,4,3,1,3,2,34,13,47,7,763,16,143,265,1044,1
1217,1218,1,55000000,0,14.178281,2000,10,2,1,4,1,19,84,103,15,423,39,212,2061,2523,1
1416,1417,0,0,0,4.337214,1992,4,1,1,3,1,34,16,50,4,732,45,69,302,1079,1
2217,2218,0,40000000,0,9.389353999999999,2014,4,2,1,2,1,16,4,20,9,386,19,163,82,487,1
2621,2622,0,15000000,0,5.984133,1984,7,3,1,2,1,16,7,23,12,320,12,225,165,497,1
1676,1677,0,1900000,19,1.075939,2000,8,3,1,3,1,4,3,7,1,71,50,2,70,191,0
1197,1198,1,5000000,0,1.8455540000000001,2014,9,3,1,1,1,14,13,27,2,293,19,36,296,608,1
1542,1543,1,4000000,4,5.099557,1997,4,1,1,6,1,35,9,44,0,855,72,0,193,1120,0
953,954,0,17000000,0,7.812646000000001,2012,4,2,3,4,2,49,3,52,3,1056,54,61,27,1137,1
750,751,0,30000000,0,6.734064999999999,2005,4,3,2,6,3,30,26,56,7,655,85,124,518,1258,1
234,235,0,30000000,0,21.791110999999997,2016,10,4,2,6,4,34,82,116,13,912,109,258,2154,3175,1
732,733,0,0,0,8.328596000000001,1994,5,2,1,1,1,6,8,14,8,79,11,135,178,268,1
2992,2993,0,1135654,0,3.878515,1924,3,5,1,1,1,21,28,49,12,481,15,246,696,1192,0
1156,1157,0,300000,0,1.6879009999999999,2005,7,1,1,1,1,5,3,8,4,112,4,65,66,182,1
2573,2574,1,1200000,14,6.4861260000000005,1998,1,2,1,2,1,9,5,14,2,233,25,35,129,387,0
2445,2446,1,16000000,0,15.133316,1988,10,3,1,2,1,12,37,49,4,252,18,65,1014,1284,1
1209,1210,0,10000000,0,14.014025,2000,9,2,2,3,2,58,65,123,10,1140,34,172,1700,2874,1
1065,1066,1,85000000,0,12.16276,2007,6,2,1,4,3,25,45,70,7,488,59,151,980,1527,1
2156,2157,0,68000000,0,7.694847,2003,3,4,1,5,1,16,88,104,1,298,61,14,2043,2402,1
1062,1063,0,1200000,0,0.584397,2000,6,2,1,1,1,6,5,11,10,122,12,190,102,236,1
1167,1168,0,10000000,0,17.046052,2016,9,3,1,2,1,29,3,32,3,767,34,49,63,864,1
1492,1493,0,25000000,0,8.88057,2011,1,2,1,3,1,31,80,111,15,699,46,318,2094,2839,1
2474,2475,1,0,7,1.832762,2013,6,3,1,3,1,7,3,10,1,167,52,14,86,305,0
884,885,1,0,12,2.115609,2013,12,3,1,1,1,5,3,8,0,109,3,0,51,163,0
143,144,0,18000000,0,6.675032000000001,2008,11,1,2,1,1,23,5,28,10,457,4,224,114,575,1
2942,2943,0,12000000,7,1.6754060000000002,2012,8,2,2,1,3,13,11,24,0,267,9,0,243,519,0
850,851,0,6000000,0,9.424157000000001,2006,9,1,3,8,4,16,38,54,11,301,114,158,727,1142,1
717,718,0,27000000,0,1.408176,1992,4,1,2,4,1,6,3,9,5,105,72,113,71,248,1
2864,2865,0,410000,17,0.769053,1972,2,2,2,5,1,11,7,18,1,225,94,7,65,384,0
264,265,0,0,0,2.7994470000000002,2004,5,2,1,0,1,30,30,60,3,742,0,46,698,1440,1
75,76,1,17000000,0,9.665251,2011,8,2,2,1,1,16,10,26,5,393,10,51,250,653,1
395,396,0,0,0,7.957389,2008,1,2,1,2,1,30,16,46,4,540,20,65,284,844,1
2545,2546,0,45000000,0,14.547939000000001,2016,12,3,2,6,3,17,103,120,6,443,131,114,2909,3483,1
2224,2225,1,0,34,3.9007089999999995,1955,8,1,1,1,1,19,15,34,12,503,17,180,289,809,0
2799,2800,1,70000000,0,9.819864,2010,9,2,1,4,1,20,5,25,1,425,47,23,107,579,1
396,397,0,0,0,11.110533,2013,7,2,1,1,1,7,21,28,4,133,8,95,679,820,1
1365,1366,0,250000,0,4.281631,2013,7,2,1,4,1,18,32,50,17,442,97,355,814,1353,1
2500,2501,0,25000000,0,5.282976000000001,2010,10,4,1,2,1,14,10,24,5,301,37,65,171,509,1
1903,1904,0,3000000,16,0.702712,2010,12,1,2,3,2,10,6,16,9,196,44,160,115,355,0
595,596,0,0,4,1.985348,2013,1,2,1,1,2,8,4,12,0,159,17,0,74,250,0
2109,2110,0,5000000,0,8.591834,1985,5,1,2,4,2,54,13,67,8,1280,40,134,201,1521,1
1296,1297,1,28000000,0,6.000716000000001,2000,12,2,1,3,1,13,29,42,6,275,42,80,590,907,1
1821,1822,0,0,8,0.5258689999999999,2002,4,1,1,0,1,4,4,8,2,92,0,15,106,198,0
872,873,0,0,0,1.6899259999999998,2007,8,4,1,0,1,8,4,12,0,175,0,0,83,258,1
2911,2912,1,80000000,0,13.02369,2004,8,3,1,2,1,26,13,39,13,607,21,263,255,883,1
2326,2327,1,58000000,0,187.860492,2016,2,3,1,5,1,46,88,134,9,1220,69,181,2272,3561,1
1548,1549,0,500000,0,0.48252700000000004,2006,10,1,1,1,1,19,6,25,1,474,12,12,146,632,0
36,37,0,0,0,2.100499,2000,1,2,3,3,1,15,2,17,14,386,55,224,35,476,1
2526,2527,0,10000000,0,6.435926,1983,3,2,1,2,1,16,11,27,6,323,16,96,220,559,1
2143,2144,1,5000000,0,5.874458,2013,2,2,1,2,1,7,3,10,1,144,31,14,86,261,1
2940,2941,0,0,0,3.9371389999999997,1977,11,2,1,2,1,15,11,26,1,299,20,5,227,546,1
977,978,0,11000000,5,5.010562999999999,2011,10,1,1,2,1,13,6,19,0,282,37,0,100,419,0
1571,1572,0,40000000,0,6.4173849999999995,2008,5,2,2,2,3,22,24,46,8,489,6,140,503,998,1
1122,1123,1,8000000,0,6.0404860000000005,1985,5,3,1,1,1,17,8,25,7,317,0,140,173,490,1
2239,2240,1,19500000,1,5.326716,2013,12,3,1,1,1,12,26,38,6,285,11,112,645,941,0
1892,1893,0,15000000,0,9.288013000000001,2009,9,1,1,5,2,18,15,33,5,396,63,100,312,771,1
675,676,0,10000000,0,5.024458999999999,2002,7,3,1,3,1,8,17,25,4,198,57,71,458,713,1
728,729,0,14000000,0,0.8256379999999999,1980,6,5,1,2,1,12,15,27,3,247,12,54,289,548,1
412,413,0,28000000,0,7.598422,2013,2,1,1,2,2,21,15,36,5,528,22,84,303,853,1
1516,1517,0,25000000,0,8.338562,2009,9,2,1,6,1,15,35,50,7,308,57,121,817,1182,1
1649,1650,0,7000000,0,7.738924000000001,2005,9,2,1,4,3,14,24,38,11,284,67,163,520,871,1
825,826,1,2700000,0,7.048957000000001,2004,2,2,1,3,2,10,15,25,9,158,31,107,235,424,1
616,617,0,0,8,0.31843699999999997,2010,10,2,1,0,1,5,5,10,0,68,0,0,89,157,0
114,115,1,93000000,0,32.070725,2001,12,3,2,3,1,26,30,56,16,390,14,261,337,741,1
417,418,0,0,0,11.258125,1985,8,3,1,1,2,17,14,31,16,355,20,269,339,714,1
1625,1626,1,45000000,0,13.530029999999998,2008,8,3,3,6,1,13,57,70,10,270,82,224,1221,1573,1
2939,2940,0,9500000,0,7.778097,2010,9,3,1,3,1,32,35,67,16,789,33,286,742,1564,1
89,90,0,0,0,4.359884,1993,2,4,2,3,1,13,20,33,22,225,27,304,333,585,1
2082,2083,0,2000000,0,2.1866830000000004,2002,8,3,1,3,1,17,21,38,1,312,59,9,475,846,1
753,754,1,4500000,0,11.578578,1980,7,3,1,1,1,13,6,19,10,288,4,192,147,439,1
1630,1631,1,260000000,0,39.186819,2017,6,4,1,4,1,110,51,161,2,2900,44,23,1173,4117,1
11,12,1,0,0,10.54375,1987,7,1,1,4,1,14,2,16,6,267,42,95,32,341,1
2444,2445,0,0,0,2.5555849999999998,1983,2,3,0,0,1,6,2,8,0,130,0,0,33,163,1
284,285,0,7000000,0,7.452789999999999,2012,9,3,1,7,2,28,65,93,7,639,131,155,1453,2223,1
1066,1067,1,12000000,4,7.594102,2004,11,3,1,3,1,25,18,43,7,557,43,103,334,934,0
1191,1192,0,20000000,0,9.830382,2013,7,3,1,4,1,55,11,66,4,1198,34,50,172,1404,1
1440,1441,1,0,0,6.345885,1986,6,2,1,1,1,12,32,44,17,228,0,273,738,966,1
2801,2802,0,0,0,0.781841,1991,11,3,1,2,1,5,2,7,1,90,22,7,27,139,1
2800,2801,0,0,0,10.113628,2007,4,1,2,4,1,14,15,29,5,255,57,78,337,649,1
2710,2711,0,0,0,1.6971180000000001,2011,5,3,1,1,1,9,6,15,5,197,2,105,131,330,1
1568,1569,0,70000000,0,3.062626,1999,9,3,1,2,1,9,14,23,0,154,18,0,181,353,1
2427,2428,0,0,0,1.109111,2002,4,1,0,0,0,4,1,5,0,73,0,0,18,91,0
2577,2578,0,0,0,0.209191,1928,6,2,1,0,1,4,5,9,3,81,0,44,100,181,0
1687,1688,0,0,0,1.437622,1993,8,1,1,3,1,4,14,18,7,62,45,116,371,478,1
851,852,0,15000000,0,2.936443,1996,1,2,1,2,1,7,3,10,1,138,18,8,67,223,1
2207,2208,0,65000000,0,12.954444,1990,6,3,1,3,1,21,24,45,15,363,49,279,477,889,1
895,896,0,0,0,3.507084,1978,3,4,1,2,3,17,13,30,8,336,6,132,286,628,1
496,497,0,2800000,0,12.560941999999999,2017,4,3,1,2,1,10,53,63,1,275,37,14,1672,1984,1
2305,2306,0,35000000,0,6.90658,2015,5,3,1,4,2,114,18,132,8,3230,52,137,352,3634,1
1782,1783,0,6000000,4,11.186981,2016,10,3,2,7,3,25,50,75,14,647,137,226,1402,2186,1
335,336,0,25000000,0,9.453942,2014,5,1,1,1,2,14,2,16,3,296,0,54,46,342,1
515,516,1,12000000,0,5.875605999999999,1999,9,3,1,1,1,12,8,20,17,266,9,336,143,418,1
1348,1349,0,6000000,0,5.2534529999999995,1977,7,3,1,1,1,11,12,23,5,252,3,110,214,469,1
1015,1016,0,9200000,0,0.882864,2013,10,3,1,1,1,12,8,20,0,294,19,0,184,497,0
2808,2809,0,6000000,0,12.724644999999999,1986,6,1,1,1,1,13,10,23,4,232,0,65,174,406,1
2803,2804,0,0,0,3.148745,2002,7,3,2,7,1,14,12,26,1,317,121,9,282,720,1
1781,1782,0,18000000,4,6.971611,2010,2,2,2,5,3,2,54,56,1,38,88,23,1053,1179,1
1785,1786,0,0,0,0.626528,2008,11,2,0,0,1,9,1,10,1,171,0,7,14,185,1
2070,2071,1,0,0,7.851263,1963,12,2,1,2,3,20,23,43,6,406,13,144,495,914,1
356,357,0,130000000,0,8.946242999999999,2005,4,5,4,10,3,16,107,123,2,346,130,50,2738,3214,1
2852,2853,1,0,0,8.817924,2012,1,1,2,2,1,14,18,32,7,288,24,130,447,759,1
1312,1313,0,30000000,0,17.955897,2003,4,2,1,2,1,22,28,50,24,378,13,447,554,945,1
1635,1636,0,30000000,0,4.655727,1993,1,3,2,1,1,11,30,41,8,168,5,135,643,816,1
550,551,0,13000000,0,9.142772,2002,9,2,1,1,2,10,12,22,3,216,1,53,264,481,1
2388,2389,0,30000000,0,6.793972,2009,6,1,1,3,2,16,22,38,6,336,28,76,407,771,1
2479,2480,0,70000000,19,9.353499000000001,1998,3,1,1,3,1,19,15,34,6,369,29,114,261,659,1
2521,2522,0,31000000,0,5.443097,1989,12,3,1,3,1,7,10,17,5,134,20,82,174,328,1
2265,2266,0,500000,0,0.370114,1995,9,2,1,0,1,9,5,14,0,222,0,0,137,359,0
1227,1228,0,1750000,0,4.250819,1957,12,2,2,3,1,7,8,15,8,134,25,122,142,301,1
2822,2823,0,20000000,0,7.423812,2007,6,4,1,4,1,13,13,26,0,258,55,0,232,545,1
957,958,0,2600000,5,3.501564,2004,1,3,1,2,2,36,21,57,7,959,27,107,499,1485,1
1773,1774,0,0,0,10.752519,2016,7,3,1,5,1,40,137,177,10,948,94,192,3558,4600,1
2141,2142,0,30000000,0,19.511221,2015,9,5,1,3,2,41,63,104,17,1079,49,333,1717,2845,1
1008,1009,1,3000000,0,8.122042,1986,8,3,1,1,1,12,6,18,5,238,0,77,114,352,1
1092,1093,0,0,6,0.190879,2010,10,2,1,0,1,6,1,7,0,126,0,0,16,142,0
2674,2675,0,12250000,0,6.561373,2014,5,2,1,8,2,10,48,58,15,215,140,274,1106,1461,1
996,997,0,15000000,14,9.285519,2016,7,5,1,2,4,49,27,76,6,1146,39,113,631,1816,1
1679,1680,1,60000,0,14.838385999999998,1999,7,2,1,2,1,10,28,38,13,193,30,248,701,924,1
153,154,0,4000000,0,10.200398,2015,1,1,1,4,1,19,37,56,37,460,48,730,974,1482,1
2782,2783,0,48000000,0,7.349811999999999,1998,6,3,1,2,1,16,12,28,5,244,6,87,197,447,1
580,581,0,0,0,2.858879,1986,7,3,1,1,1,16,18,34,1,345,0,11,342,687,1
1470,1471,1,4000000,12,1.760091,2004,12,3,1,1,1,11,1,12,9,128,8,146,9,145,0
703,704,0,2053648,0,2.691433,1999,10,1,1,3,1,15,5,20,5,346,19,110,100,465,1
1212,1213,0,5000000,0,9.069963000000001,1996,6,3,1,3,2,21,24,45,4,440,31,85,532,1003,1
896,897,1,12000000,0,14.21769,2006,8,4,1,4,1,114,30,144,6,2875,75,99,661,3611,1
487,488,1,4500000,12,1.8331849999999998,2006,3,5,1,1,1,3,3,6,4,67,3,59,69,139,0
559,560,1,2700000,0,10.246132000000001,1979,10,2,1,1,3,9,13,22,9,195,0,156,246,441,1
1141,1142,0,0,2,1.042432,2011,9,2,1,1,1,8,3,11,0,193,18,0,69,280,0
1119,1120,0,39000000,0,10.296047,2012,10,3,1,1,1,10,83,93,7,197,6,128,1932,2135,1
512,513,0,93,0,11.096527,2011,1,3,1,3,1,10,3,13,15,234,39,278,76,349,1
633,634,1,100000000,0,19.382082,2005,6,4,2,5,1,19,135,154,24,391,75,459,3609,4075,1
2584,2585,1,3000000,0,8.480501,1974,10,4,1,1,2,30,9,39,23,596,0,361,172,768,1
1664,1665,0,48000000,0,8.781588000000001,2000,10,3,1,3,3,11,19,30,6,205,42,113,338,585,1
1012,1013,1,17000000,0,11.03595,2012,9,3,1,1,1,125,29,154,18,3180,11,394,676,3867,1
1931,1932,0,0,0,3.743212,1995,8,1,1,3,1,16,5,21,4,318,41,67,83,442,1
1150,1151,0,2000000,0,9.551293,1962,6,2,2,3,1,11,9,20,23,187,26,389,101,314,1
2805,2806,0,8000000,0,11.521011,1991,8,2,1,2,2,14,65,79,3,284,25,54,1571,1880,1
116,117,0,0,7,1.6780130000000002,2012,11,1,1,12,3,17,18,35,2,361,262,42,412,1035,1
740,741,0,0,0,6.617717,1989,8,2,1,2,1,50,30,80,5,1217,17,69,656,1890,1
2763,2764,0,40000000,0,4.2609449999999995,2001,9,3,4,8,2,15,116,131,8,249,142,130,2880,3271,1
1974,1975,0,2300000,0,4.806374,1979,5,2,1,1,1,14,10,24,4,265,0,88,174,439,1
1081,1082,1,15000000,0,13.183804,1987,3,5,1,2,1,19,13,32,10,312,37,215,215,564,1
1810,1811,0,0,4,5.337351,2012,10,2,1,1,1,23,12,35,2,577,11,40,224,812,0
830,831,0,6000000,0,2.447359,1976,12,3,1,2,1,10,18,28,3,223,31,39,288,542,1
119,120,0,12716953,11,6.183021,1997,1,3,2,1,3,15,10,25,4,342,7,51,196,545,1
656,657,0,11500000,0,6.5145919999999995,1994,2,1,1,2,1,17,13,30,8,292,6,157,236,534,1
2732,2733,0,5000000,0,0.399156,1991,2,2,0,0,1,13,3,16,0,249,0,0,44,293,1
2692,2693,0,25000000,0,10.175138,1993,2,3,1,4,3,19,24,43,26,362,59,501,472,893,1
2932,2933,0,12000000,0,11.354247,1966,12,5,1,3,2,30,13,43,6,630,38,97,250,918,1
635,636,1,27000000,0,14.225919000000001,1984,4,4,2,6,1,17,24,41,17,310,99,306,422,831,1
369,370,0,3300000,0,5.840554,2015,1,2,1,3,1,9,45,54,9,210,42,186,1157,1409,1
268,269,0,40000000,0,8.778999,2006,7,3,3,3,1,20,21,41,6,385,52,79,448,885,1
46,47,1,80000000,0,16.646029000000002,2006,3,4,1,2,1,42,10,52,11,967,27,178,212,1206,1
991,992,0,0,0,2.165608,2014,1,1,1,1,1,5,17,22,5,50,12,100,399,461,0
876,877,0,0,0,3.043177,1985,11,2,1,1,2,15,2,17,4,407,0,71,34,441,1
773,774,0,0,0,0.0012720000000000001,2000,10,1,1,0,1,0,2,2,7,0,0,132,41,41,1
1219,1220,0,5000000,0,4.800426,2008,4,4,1,0,1,23,3,26,2,535,0,39,57,592,1
1126,1127,1,220000000,0,89.887648,2012,4,3,1,2,1,115,147,262,10,2633,6,204,3400,6039,1
4,5,0,0,2,1.1480700000000001,2009,2,2,1,0,1,4,2,6,0,80,0,0,47,127,0
1595,1596,0,0,0,6.851242999999999,2013,9,2,1,2,1,8,16,24,12,167,27,205,407,601,1
2311,2312,0,30000000,0,10.901355,2008,4,1,1,2,1,19,10,29,2,387,39,30,183,609,1
2491,2492,0,135000,0,0.5888720000000001,2010,9,3,1,3,1,12,12,24,0,302,60,0,249,611,1
1077,1078,0,20000000,0,3.782547,1980,8,3,1,1,1,19,15,34,5,491,0,88,316,807,1
837,838,1,150000000,0,29.36178,2015,5,4,2,3,1,60,76,136,11,1583,42,213,1966,3591,1
